age,job,marital,education,default,balance,housing,contact,duration,campaign,pdays,previous,poutcome,signed up
80,retired,married,secondary,no,2,no,telephone,442,1,-1,0,unknown,0
36,services,divorced,secondary,yes,0,no,cellular,687,7,-1,0,unknown,1
57,admin.,married,secondary,no,367,no,telephone,107,2,-1,0,unknown,0
36,blue-collar,married,primary,no,1503,no,cellular,138,1,-1,0,unknown,0
28,management,single,tertiary,no,390,no,cellular,845,1,232,4,success,1
53,blue-collar,married,primary,no,4143,no,cellular,200,3,-1,0,unknown,0
40,blue-collar,married,secondary,no,5060,no,unknown,299,1,-1,0,unknown,1
58,retired,married,secondary,no,630,no,unknown,443,2,-1,0,unknown,0
31,services,single,secondary,yes,-21,no,cellular,507,1,-1,0,unknown,0
36,management,single,tertiary,no,808,no,unknown,52,1,-1,0,unknown,0
37,management,married,primary,no,1959,no,unknown,439,1,-1,0,unknown,0
39,technician,married,tertiary,no,508,no,cellular,154,3,-1,0,unknown,0
59,management,married,primary,no,8334,no,cellular,141,4,182,2,other,0
59,technician,married,tertiary,no,0,no,cellular,274,5,-1,0,unknown,0
47,self-employed,married,secondary,no,523,no,unknown,7,1,-1,0,unknown,0
42,management,married,tertiary,no,7,no,cellular,582,7,-1,0,unknown,0
37,management,married,tertiary,no,6771,no,cellular,319,1,-1,0,unknown,1
45,housemaid,married,tertiary,no,0,no,unknown,100,1,-1,0,unknown,0
40,admin.,single,secondary,no,0,no,cellular,290,1,-1,0,unknown,0
39,management,married,tertiary,no,2939,no,cellular,348,2,-1,0,unknown,1
30,management,single,secondary,yes,-985,no,telephone,28,4,-1,0,unknown,0
62,management,married,tertiary,no,0,no,cellular,299,1,-1,0,unknown,1
25,student,single,secondary,no,108,no,cellular,305,3,-1,0,unknown,1
27,admin.,single,secondary,no,416,no,unknown,8,1,-1,0,unknown,0
31,management,married,tertiary,no,1260,no,unknown,93,1,-1,0,unknown,0
31,technician,married,secondary,no,6699,no,cellular,436,1,-1,0,unknown,0
81,retired,married,secondary,no,1,no,cellular,65,5,-1,0,unknown,0
39,management,married,tertiary,no,20932,no,cellular,127,2,-1,0,unknown,0
54,management,married,tertiary,no,810,no,cellular,156,1,-1,0,unknown,0
39,admin.,divorced,secondary,no,458,no,cellular,744,2,-1,0,unknown,0
30,management,single,tertiary,no,179,no,cellular,8,4,-1,0,unknown,0
32,technician,single,tertiary,no,4432,no,telephone,115,4,-1,0,unknown,0
40,blue-collar,married,primary,no,4,no,unknown,287,9,-1,0,unknown,0
31,management,single,tertiary,no,44,no,unknown,95,2,-1,0,unknown,0
32,management,single,tertiary,no,623,no,telephone,273,1,203,1,failure,0
43,services,married,secondary,no,87,no,cellular,183,1,-1,0,unknown,0
35,technician,married,tertiary,no,416,no,cellular,591,4,-1,0,unknown,0
32,management,divorced,secondary,no,-352,no,cellular,275,5,-1,0,unknown,0
55,housemaid,married,primary,no,3680,no,unknown,131,1,-1,0,unknown,0
51,management,divorced,tertiary,no,45,no,cellular,95,4,-1,0,unknown,0
37,technician,married,secondary,no,1578,no,cellular,85,6,-1,0,unknown,0
59,management,married,tertiary,no,2540,no,cellular,1432,5,-1,0,unknown,0
50,blue-collar,divorced,secondary,no,-54,no,cellular,513,3,-1,0,unknown,0
44,management,married,tertiary,no,0,no,cellular,130,4,-1,0,unknown,0
31,services,single,secondary,no,-205,no,cellular,481,1,579,1,failure,1
44,admin.,single,secondary,no,4492,no,cellular,19,13,-1,0,unknown,0
46,management,married,tertiary,no,0,no,cellular,716,2,110,3,other,1
70,retired,married,primary,no,324,no,cellular,78,1,96,7,success,0
39,blue-collar,married,secondary,no,276,no,cellular,441,12,-1,0,unknown,0
31,technician,single,secondary,no,7567,no,cellular,287,1,276,2,failure,0
39,entrepreneur,single,secondary,no,829,no,cellular,336,1,-1,0,unknown,0
32,management,married,tertiary,no,2431,no,cellular,19,19,-1,0,unknown,0
42,blue-collar,married,secondary,no,156,no,cellular,455,4,-1,0,unknown,0
56,unemployed,divorced,tertiary,no,832,no,unknown,36,2,-1,0,unknown,0
53,technician,married,primary,no,0,no,cellular,96,1,-1,0,unknown,0
63,retired,married,primary,no,8044,no,cellular,702,1,-1,0,unknown,0
47,management,married,secondary,no,458,no,cellular,66,1,-1,0,unknown,0
26,blue-collar,single,primary,no,1538,no,cellular,97,3,-1,0,unknown,0
32,housemaid,married,primary,no,3786,no,cellular,93,1,-1,0,unknown,0
32,management,married,tertiary,no,0,no,cellular,104,9,-1,0,unknown,0
72,retired,single,tertiary,no,1285,no,telephone,179,5,98,2,failure,0
56,technician,married,secondary,no,64,no,cellular,35,4,-1,0,unknown,0
51,blue-collar,married,secondary,no,51,no,cellular,214,8,-1,0,unknown,0
41,blue-collar,divorced,primary,no,0,no,cellular,509,2,-1,0,unknown,1
32,management,single,unknown,no,787,no,cellular,92,1,-1,0,unknown,0
44,unemployed,single,tertiary,no,810,no,cellular,184,1,-1,0,unknown,0
50,services,married,secondary,no,378,no,telephone,55,9,-1,0,unknown,0
56,unemployed,married,secondary,no,12,no,cellular,511,3,187,1,failure,1
33,technician,married,secondary,no,2376,no,cellular,278,3,-1,0,unknown,0
57,management,divorced,unknown,no,0,no,unknown,235,2,-1,0,unknown,0
38,management,married,tertiary,no,358,no,cellular,151,2,-1,0,unknown,0
25,student,single,secondary,no,154,no,cellular,141,1,180,2,failure,1
40,management,divorced,tertiary,no,3355,no,cellular,212,1,-1,0,unknown,0
46,management,married,tertiary,no,349,no,cellular,295,2,616,1,failure,1
57,admin.,divorced,secondary,no,0,no,cellular,121,2,-1,0,unknown,0
59,management,divorced,tertiary,no,0,no,unknown,437,2,-1,0,unknown,0
36,blue-collar,married,unknown,no,0,no,cellular,120,5,-1,0,unknown,0
40,technician,married,secondary,no,1270,no,cellular,342,2,-1,0,unknown,0
43,management,married,tertiary,no,460,no,cellular,94,1,-1,0,unknown,0
43,services,married,secondary,no,2145,no,cellular,291,2,95,4,success,1
36,management,married,tertiary,no,1313,no,cellular,80,6,-1,0,unknown,0
49,management,married,tertiary,no,502,no,cellular,379,4,-1,0,unknown,0
50,management,married,secondary,no,3002,no,cellular,125,2,-1,0,unknown,0
33,services,married,secondary,no,610,no,cellular,116,7,-1,0,unknown,0
32,management,single,tertiary,no,1010,no,cellular,67,2,-1,0,unknown,0
32,management,single,tertiary,no,98,no,cellular,119,2,-1,0,unknown,0
49,technician,divorced,secondary,no,342,no,cellular,58,3,-1,0,unknown,0
52,entrepreneur,married,tertiary,yes,-468,no,cellular,534,1,-1,0,unknown,1
38,admin.,single,secondary,no,439,no,unknown,359,4,-1,0,unknown,0
48,admin.,divorced,secondary,no,4099,no,cellular,397,2,-1,0,unknown,1
29,management,single,tertiary,no,3357,no,cellular,120,3,-1,0,unknown,0
27,management,single,tertiary,no,390,no,cellular,190,1,82,1,success,0
39,management,divorced,tertiary,no,373,no,cellular,148,4,-1,0,unknown,0
48,technician,married,secondary,no,3142,no,unknown,563,1,-1,0,unknown,0
44,services,married,primary,no,440,no,telephone,249,21,-1,0,unknown,0
25,student,single,secondary,no,2354,no,cellular,226,7,-1,0,unknown,1
37,unemployed,married,secondary,no,1978,no,cellular,335,1,-1,0,unknown,1
51,services,married,primary,no,294,no,unknown,112,2,-1,0,unknown,0
39,technician,married,tertiary,no,1889,no,cellular,108,2,-1,0,unknown,0
59,management,married,secondary,no,966,no,telephone,50,4,-1,0,unknown,0
30,self-employed,married,tertiary,no,1785,no,unknown,235,1,-1,0,unknown,1
21,student,single,secondary,no,347,no,cellular,77,1,-1,0,unknown,0
36,self-employed,married,tertiary,no,506,no,cellular,217,1,70,2,failure,1
37,management,married,tertiary,no,561,no,cellular,204,2,-1,0,unknown,0
52,unemployed,married,secondary,no,94,no,cellular,153,1,92,13,success,1
30,entrepreneur,divorced,tertiary,no,1192,no,cellular,83,2,-1,0,unknown,0
34,blue-collar,single,primary,no,246,no,unknown,81,5,-1,0,unknown,0
24,services,single,unknown,no,2022,no,cellular,159,4,-1,0,unknown,1
23,student,single,secondary,no,1234,no,cellular,250,1,-1,0,unknown,1
32,unknown,single,secondary,no,-274,no,unknown,108,3,-1,0,unknown,0
42,blue-collar,married,primary,no,718,no,cellular,556,2,-1,0,unknown,0
29,admin.,single,secondary,no,124,no,cellular,94,1,5,2,other,0
34,technician,single,tertiary,yes,-6,no,cellular,79,8,-1,0,unknown,0
36,blue-collar,married,secondary,no,1392,no,cellular,231,1,-1,0,unknown,0
78,retired,married,tertiary,no,226,no,telephone,136,1,-1,0,unknown,0
47,admin.,married,secondary,no,3676,no,cellular,415,2,342,1,other,1
57,retired,married,secondary,no,975,no,cellular,166,1,-1,0,unknown,0
40,self-employed,married,tertiary,no,1604,no,cellular,117,1,-1,0,unknown,0
33,blue-collar,married,secondary,no,58,no,unknown,144,2,-1,0,unknown,0
53,self-employed,married,tertiary,no,1672,no,cellular,176,1,189,1,failure,0
48,blue-collar,married,primary,no,492,no,cellular,139,2,-1,0,unknown,0
46,blue-collar,married,primary,no,1596,no,cellular,417,2,-1,0,unknown,0
46,management,married,tertiary,no,1906,no,cellular,44,6,-1,0,unknown,0
29,management,married,primary,no,5547,no,cellular,236,2,-1,0,unknown,0
58,retired,married,secondary,no,19,no,cellular,106,3,-1,0,unknown,0
46,technician,married,secondary,no,520,no,cellular,61,4,-1,0,unknown,0
34,blue-collar,single,secondary,no,-603,no,cellular,164,4,-1,0,unknown,0
46,admin.,married,secondary,no,154,no,cellular,58,2,-1,0,unknown,0
41,technician,married,secondary,no,118,no,unknown,339,1,-1,0,unknown,0
38,entrepreneur,single,secondary,no,2543,no,cellular,223,1,414,4,failure,1
46,blue-collar,married,primary,no,278,no,cellular,153,3,-1,0,unknown,0
42,unemployed,married,primary,no,2636,no,cellular,178,2,151,1,failure,0
45,self-employed,married,tertiary,no,334,no,unknown,87,2,-1,0,unknown,0
36,management,married,tertiary,no,-92,no,cellular,196,3,-1,0,unknown,0
47,self-employed,married,tertiary,no,1245,no,cellular,17,15,-1,0,unknown,0
37,self-employed,single,tertiary,no,676,no,cellular,133,2,-1,0,unknown,0
28,technician,single,secondary,no,0,no,cellular,188,2,-1,0,unknown,0
53,entrepreneur,married,tertiary,no,17410,no,cellular,59,6,-1,0,unknown,0
43,self-employed,married,tertiary,no,2501,no,cellular,582,2,161,4,failure,0
36,management,married,secondary,no,-267,no,cellular,368,2,-1,0,unknown,0
30,management,single,tertiary,no,398,no,cellular,102,1,180,3,success,1
50,admin.,married,secondary,no,-1415,no,cellular,358,2,-1,0,unknown,0
34,management,single,tertiary,no,382,no,cellular,148,1,94,1,failure,0
57,technician,divorced,secondary,no,372,no,cellular,280,4,-1,0,unknown,0
54,blue-collar,married,primary,no,258,no,telephone,29,1,-1,0,unknown,0
27,technician,single,secondary,no,63,no,cellular,98,1,-1,0,unknown,0
38,blue-collar,divorced,secondary,no,2048,no,cellular,123,1,-1,0,unknown,0
76,retired,married,primary,no,2590,no,telephone,68,12,-1,0,unknown,0
47,technician,married,secondary,no,65,no,cellular,118,8,-1,0,unknown,0
24,student,single,tertiary,no,3415,no,cellular,97,1,-1,0,unknown,1
56,management,divorced,unknown,no,2986,no,cellular,124,1,-1,0,unknown,0
28,admin.,single,secondary,no,119,no,cellular,260,3,-1,0,unknown,0
66,retired,married,tertiary,no,1948,no,cellular,106,2,269,2,failure,1
43,services,single,tertiary,no,553,no,cellular,323,1,-1,0,unknown,0
33,management,married,tertiary,no,1071,no,cellular,83,4,-1,0,unknown,0
31,management,single,tertiary,no,34,no,cellular,121,1,-1,0,unknown,0
45,technician,single,secondary,no,31,no,unknown,177,1,-1,0,unknown,0
33,management,married,tertiary,no,289,no,cellular,333,1,-1,0,unknown,0
83,retired,married,tertiary,no,4761,no,telephone,659,1,-1,0,unknown,1
32,self-employed,married,tertiary,no,14522,no,cellular,221,7,-1,0,unknown,0
26,management,single,tertiary,no,1837,no,cellular,417,2,-1,0,unknown,0
25,services,single,tertiary,no,12,no,cellular,126,6,-1,0,unknown,1
38,services,married,secondary,no,5003,no,cellular,275,9,-1,0,unknown,0
55,retired,married,secondary,no,85,no,unknown,228,2,-1,0,unknown,0
44,technician,divorced,secondary,no,2340,no,cellular,637,3,-1,0,unknown,0
41,blue-collar,married,unknown,no,2361,no,cellular,91,1,-1,0,unknown,0
58,technician,married,secondary,no,3399,no,cellular,1078,1,97,7,other,1
32,technician,married,secondary,no,-1,no,cellular,153,6,-1,0,unknown,0
36,technician,married,tertiary,no,202,no,cellular,237,1,122,2,failure,0
27,blue-collar,single,secondary,no,1049,no,telephone,389,3,-1,0,unknown,0
35,unemployed,single,tertiary,no,415,no,cellular,462,1,92,4,success,1
52,management,divorced,tertiary,no,0,no,cellular,328,1,-1,0,unknown,0
56,entrepreneur,married,tertiary,no,773,no,unknown,345,1,-1,0,unknown,0
58,retired,married,unknown,no,-230,no,cellular,133,2,-1,0,unknown,0
31,self-employed,married,tertiary,no,414,no,cellular,169,5,-1,0,unknown,0
52,technician,married,tertiary,no,0,no,cellular,145,3,94,4,success,0
53,technician,married,secondary,no,284,no,cellular,781,1,-1,0,unknown,1
33,technician,married,secondary,no,806,no,cellular,108,1,-1,0,unknown,1
26,admin.,married,tertiary,no,319,no,cellular,88,1,-1,0,unknown,0
59,retired,married,unknown,no,575,no,cellular,146,3,-1,0,unknown,0
34,technician,single,secondary,yes,-14,no,cellular,85,2,-1,0,unknown,0
53,retired,divorced,secondary,no,797,no,unknown,14,6,-1,0,unknown,0
59,technician,divorced,secondary,no,2396,no,cellular,488,1,-1,0,unknown,1
60,admin.,married,primary,no,-444,no,cellular,227,1,-1,0,unknown,0
47,management,single,tertiary,no,8106,no,cellular,340,3,-1,0,unknown,0
61,retired,married,secondary,no,399,no,cellular,81,1,-1,0,unknown,0
59,management,married,tertiary,no,0,no,cellular,90,2,110,2,failure,0
53,management,married,tertiary,no,0,no,cellular,240,2,-1,0,unknown,0
34,admin.,married,secondary,no,61,no,unknown,21,1,-1,0,unknown,0
59,technician,married,secondary,no,3562,no,cellular,121,1,-1,0,unknown,0
39,technician,single,secondary,no,18508,no,cellular,1598,4,-1,0,unknown,1
30,admin.,married,secondary,no,1165,no,cellular,98,2,-1,0,unknown,0
47,blue-collar,married,unknown,no,1660,no,cellular,187,2,-1,0,unknown,0
54,technician,married,secondary,no,-777,no,cellular,117,2,-1,0,unknown,0
38,housemaid,married,secondary,no,1508,no,cellular,306,2,-1,0,unknown,0
34,management,married,tertiary,no,47,no,cellular,244,1,-1,0,unknown,0
37,self-employed,single,tertiary,no,1286,no,telephone,37,7,-1,0,unknown,0
40,technician,married,secondary,no,170,no,cellular,12,24,-1,0,unknown,0
49,management,married,tertiary,no,5613,no,cellular,258,3,-1,0,unknown,0
45,technician,married,secondary,no,1818,no,cellular,197,1,241,2,other,0
46,services,married,secondary,yes,130,no,cellular,95,2,-1,0,unknown,0
29,technician,single,tertiary,no,1669,no,cellular,196,1,86,1,success,0
50,admin.,married,primary,no,276,no,unknown,641,6,-1,0,unknown,0
26,technician,single,secondary,no,354,no,cellular,586,1,-1,0,unknown,1
53,management,married,tertiary,no,1014,no,cellular,59,2,-1,0,unknown,0
48,services,single,primary,no,-139,no,cellular,75,2,-1,0,unknown,0
57,blue-collar,married,secondary,no,14093,no,cellular,231,5,-1,0,unknown,0
55,services,married,secondary,no,2120,no,cellular,236,3,-1,0,unknown,0
36,management,single,tertiary,no,3139,no,unknown,182,5,-1,0,unknown,0
64,retired,married,secondary,no,1370,no,cellular,174,1,-1,0,unknown,0
31,technician,single,secondary,no,137,no,cellular,27,14,-1,0,unknown,0
68,unknown,married,unknown,no,4092,no,telephone,329,1,-1,0,unknown,0
25,blue-collar,single,secondary,no,389,no,cellular,837,1,-1,0,unknown,1
59,blue-collar,married,primary,no,595,no,telephone,208,7,-1,0,unknown,0
31,technician,single,secondary,no,159,no,cellular,129,1,-1,0,unknown,0
30,management,single,tertiary,no,938,no,cellular,172,2,105,1,other,0
42,services,divorced,secondary,no,108,no,cellular,360,13,-1,0,unknown,0
45,services,single,secondary,no,1515,no,unknown,14,4,-1,0,unknown,0
59,unemployed,married,primary,no,0,no,cellular,3025,2,-1,0,unknown,0
56,retired,married,secondary,no,0,no,telephone,45,2,-1,0,unknown,0
45,technician,married,secondary,no,1410,no,cellular,71,2,-1,0,unknown,0
57,admin.,married,unknown,no,1401,no,cellular,91,22,-1,0,unknown,0
32,management,married,tertiary,no,678,no,cellular,13,15,-1,0,unknown,0
39,admin.,divorced,secondary,no,112,no,cellular,574,3,-1,0,unknown,1
40,self-employed,married,secondary,no,1749,no,cellular,767,12,-1,0,unknown,0
58,management,divorced,tertiary,no,5701,no,cellular,521,1,-1,0,unknown,1
59,management,married,primary,no,3831,no,telephone,87,4,-1,0,unknown,0
39,self-employed,married,secondary,yes,-571,no,unknown,180,2,-1,0,unknown,0
57,retired,divorced,secondary,no,316,no,cellular,935,2,-1,0,unknown,0
53,management,married,tertiary,no,1348,no,cellular,120,3,-1,0,unknown,0
47,admin.,married,secondary,no,4307,no,unknown,88,1,-1,0,unknown,0
57,management,married,tertiary,no,1602,no,cellular,339,3,-1,0,unknown,0
38,management,married,tertiary,no,-498,no,cellular,85,6,-1,0,unknown,0
35,management,married,tertiary,no,1100,no,cellular,127,2,-1,0,unknown,0
50,services,married,secondary,no,1683,no,telephone,56,1,-1,0,unknown,0
44,management,married,tertiary,no,2365,no,cellular,159,3,-1,0,unknown,0
48,services,married,secondary,no,334,no,unknown,270,2,-1,0,unknown,0
26,management,single,tertiary,no,1720,no,cellular,383,1,-1,0,unknown,0
34,blue-collar,married,secondary,no,182,no,cellular,938,2,-1,0,unknown,1
27,services,single,secondary,no,-124,no,cellular,217,1,-1,0,unknown,0
51,technician,divorced,secondary,no,-471,no,cellular,169,2,-1,0,unknown,0
25,management,single,tertiary,no,323,no,cellular,98,1,-1,0,unknown,0
31,management,married,tertiary,no,1331,no,cellular,182,2,90,1,success,1
56,management,divorced,tertiary,no,10532,no,cellular,324,1,-1,0,unknown,1
58,retired,married,secondary,no,4725,no,cellular,241,1,-1,0,unknown,0
58,retired,divorced,primary,no,6,no,unknown,228,1,-1,0,unknown,0
30,technician,married,tertiary,no,569,no,cellular,976,12,-1,0,unknown,1
32,technician,single,tertiary,no,0,no,cellular,119,2,-1,0,unknown,0
31,technician,single,secondary,no,304,no,cellular,293,2,160,2,other,0
34,technician,single,secondary,no,10890,no,cellular,46,14,-1,0,unknown,0
36,entrepreneur,married,tertiary,no,9405,no,unknown,297,3,-1,0,unknown,0
58,retired,divorced,secondary,no,312,no,cellular,398,2,-1,0,unknown,0
38,admin.,single,secondary,no,77,no,cellular,441,4,-1,0,unknown,0
27,unemployed,single,secondary,no,1972,no,cellular,97,1,-1,0,unknown,0
40,unemployed,married,secondary,no,3924,no,unknown,648,2,-1,0,unknown,0
41,management,married,tertiary,no,2226,no,cellular,182,2,99,1,failure,1
57,retired,married,secondary,no,789,no,unknown,2635,3,-1,0,unknown,0
65,unknown,married,unknown,no,300,no,cellular,105,1,-1,0,unknown,0
26,services,single,secondary,no,397,no,cellular,268,1,-1,0,unknown,0
41,technician,single,secondary,no,30,no,unknown,1003,1,-1,0,unknown,0
38,blue-collar,married,primary,no,0,no,unknown,209,2,-1,0,unknown,0
57,services,married,secondary,no,6,no,cellular,1182,1,-1,0,unknown,0
18,student,single,unknown,no,3,no,cellular,130,2,-1,0,unknown,1
